ID,SAMPLE,ecotype_id,pop_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1_65,TOU-A1-65,71056,TOUA1,-0.3539154497642208,-1.7786877339950649,2.036334863724514,-3.143467204164567,-1.8403731274287423,0.002906307235350263,1.100358038896343,-0.19805115986840494
1_66,TOU-A1-66,71057,TOUA1,2.515750434632515,-3.676896528773305,0.6285330048085498,-1.4655057659127675,-1.088295002647815,-0.7236752680514075,0.36213153626575684,0.1043735036865706
1_67,TOU-A1-67,71058,TOUA1,-1.5992272145946849,-0.4697563754785778,1.6076220690693384,0.8654428735589368,-1.634433788939562,0.5264192443590145,1.9518670977779717,-2.8463233808636135
1_69,TOU-A1-69,71059,TOUA1,3.667608423413974,-2.4852353718730904,-1.4809767153495725,0.532780460538004,-0.6943004252975055,-1.3269431074354328,3.823627888479115,2.0842654958480002
1_7,TOU-A1-7,71060,TOUA1,-2.0359006809350064,-1.558864214380761,-2.907271938432459,-2.603452069075343,0.13472298488287415,-0.4743447470016095,-0.23835104919327868,0.22664723182743918
1_73,TOU-A1-73,71061,TOUA1,0.32367275109444943,-1.3525308704347854,-0.13449299647146623,-0.3822657586997426,-0.9267956513393157,-2.3893709166230273,-0.4206348998185963,0.786364070064877
1_74,TOU-A1-74,71062,TOUA1,7.053986833443769,-1.655265214130016,0.6166394115019045,2.075908307424521,-0.181254871661582,-0.8848711568562085,-1.179813492544168,1.070821990735074
1_75,TOU-A1-75,71063,TOUA1,7.522687181457002,-6.54628013309655,-2.585739873765446,0.8029133240225617,-1.1329577519609295,-3.549737581851316,-2.668821211568796,-2.1351023286128803
1_77,TOU-A1-77,71064,TOUA1,5.630874703867366,0.790303533394342,-1.08751503622786,1.07255693594103,0.9462421541702047,0.51812910764521,-0.6619749946737643,1.376265775843651
1_78,TOU-A1-78,71065,TOUA1,5.457512611670413,-5.493102521109469,-2.174271860377294,-0.4142788228770927,-1.6434494785676694,-3.5796625706140266,-1.004402639400505,-2.573941778154923
1_79,TOU-A1-79,71066,TOUA1,-0.6876459818172355,-0.8489705123234368,0.5744418685690766,-1.8102716033852742,0.007899728884071444,1.6045110045931734,0.481738026141587,-0.4860281724315223
1_8,TOU-A1-8,71067,TOUA1,-1.6880570229326637,-0.6778909443059496,-1.986130197642644,-2.1702926158936386,0.26999291170564277,0.06058745784264615,0.09025876517790216,0.2556064700245194
